s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 3.2381723E+002, 0.0000000E+000, 0.0000000E+000,-2.1803129E-008,-2.8481482E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1491859E-009,-2.4651277E-008, 0.0000000E+000, 0.0000000E+000
 3.2444968E+002, 0.0000000E+000, 0.0000000E+000,-2.1922840E-008,-2.8502035E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1009599E-009,-2.4773043E-008, 0.0000000E+000, 0.0000000E+000
 3.2508215E+002, 0.0000000E+000, 0.0000000E+000,-2.2079936E-008,-2.8523668E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9513120E-009,-2.4932302E-008, 0.0000000E+000, 0.0000000E+000
 3.2579367E+002, 0.0000000E+000, 0.0000000E+000,-2.2275133E-008,-2.8547637E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7802507E-009,-2.5129897E-008, 0.0000000E+000, 0.0000000E+000
 3.2642612E+002, 0.0000000E+000, 0.0000000E+000,-2.2470226E-008,-2.8573354E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6643487E-009,-2.5327562E-008, 0.0000000E+000, 0.0000000E+000
 3.2705856E+002, 0.0000000E+000, 0.0000000E+000,-2.2632779E-008,-2.8597862E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5168176E-009,-2.5492565E-008, 0.0000000E+000, 0.0000000E+000
 3.2769101E+002, 0.0000000E+000, 0.0000000E+000,-2.2766239E-008,-2.8623081E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3767413E-009,-2.5628548E-008, 0.0000000E+000, 0.0000000E+000
 3.2832349E+002, 0.0000000E+000, 0.0000000E+000,-2.2865150E-008,-2.8649385E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3957924E-009,-2.5730088E-008, 0.0000000E+000, 0.0000000E+000
 3.2895593E+002, 0.0000000E+000, 0.0000000E+000,-2.2944570E-008,-2.8676509E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2978678E-009,-2.5812220E-008, 0.0000000E+000, 0.0000000E+000
 3.2966745E+002, 0.0000000E+000, 0.0000000E+000,-2.3020490E-008,-2.8705926E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2358980E-009,-2.5891082E-008, 0.0000000E+000, 0.0000000E+000
 3.3029990E+002, 0.0000000E+000, 0.0000000E+000,-2.3079000E-008,-2.8735306E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2211111E-009,-2.5952531E-008, 0.0000000E+000, 0.0000000E+000
 3.3093234E+002, 0.0000000E+000, 0.0000000E+000,-2.3117391E-008,-2.8763949E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2164174E-009,-2.5993786E-008, 0.0000000E+000, 0.0000000E+000
 3.3156482E+002, 0.0000000E+000, 0.0000000E+000,-2.3144828E-008,-2.8793079E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2055573E-009,-2.6024135E-008, 0.0000000E+000, 0.0000000E+000
 3.3219727E+002, 0.0000000E+000, 0.0000000E+000,-2.3166688E-008,-2.8822763E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2578328E-009,-2.6048964E-008, 0.0000000E+000, 0.0000000E+000
 3.3282971E+002, 0.0000000E+000, 0.0000000E+000,-2.3189399E-008,-2.8852346E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2501019E-009,-2.6074634E-008, 0.0000000E+000, 0.0000000E+000
 3.3354123E+002, 0.0000000E+000, 0.0000000E+000,-2.3223190E-008,-2.8882992E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2502144E-009,-2.6111489E-008, 0.0000000E+000, 0.0000000E+000
 3.3417371E+002, 0.0000000E+000, 0.0000000E+000,-2.3272485E-008,-2.8912130E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2349163E-009,-2.6163698E-008, 0.0000000E+000, 0.0000000E+000
 3.3480615E+002, 0.0000000E+000, 0.0000000E+000,-2.3332596E-008,-2.8938017E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1919362E-009,-2.6226398E-008, 0.0000000E+000, 0.0000000E+000
 3.3543860E+002, 0.0000000E+000, 0.0000000E+000,-2.3403657E-008,-2.8962645E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2011396E-009,-2.6299921E-008, 0.0000000E+000, 0.0000000E+000
 3.3607104E+002, 0.0000000E+000, 0.0000000E+000,-2.3479114E-008,-2.8987308E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1098415E-009,-2.6377845E-008, 0.0000000E+000, 0.0000000E+000
 3.3670352E+002, 0.0000000E+000, 0.0000000E+000,-2.3543234E-008,-2.9010706E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1039513E-009,-2.6444304E-008, 0.0000000E+000, 0.0000000E+000
 3.3733597E+002, 0.0000000E+000, 0.0000000E+000,-2.3586163E-008,-2.9032322E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0771693E-009,-2.6489396E-008, 0.0000000E+000, 0.0000000E+000
 3.3804749E+002, 0.0000000E+000, 0.0000000E+000,-2.3604808E-008,-2.9053647E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1207118E-009,-2.6510173E-008, 0.0000000E+000, 0.0000000E+000
 3.3867993E+002, 0.0000000E+000, 0.0000000E+000,-2.3610731E-008,-2.9074239E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1588038E-009,-2.6518155E-008, 0.0000000E+000, 0.0000000E+000
 3.3931238E+002, 0.0000000E+000, 0.0000000E+000,-2.3623628E-008,-2.9092951E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1311015E-009,-2.6532923E-008, 0.0000000E+000, 0.0000000E+000
 3.3994485E+002, 0.0000000E+000, 0.0000000E+000,-2.3652876E-008,-2.9110964E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1628533E-009,-2.6563972E-008, 0.0000000E+000, 0.0000000E+000
 3.4057730E+002, 0.0000000E+000, 0.0000000E+000,-2.3689297E-008,-2.9126788E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1484960E-009,-2.6601976E-008, 0.0000000E+000, 0.0000000E+000
 3.4120975E+002, 0.0000000E+000, 0.0000000E+000,-2.3725995E-008,-2.9139832E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1675471E-009,-2.6639978E-008, 0.0000000E+000, 0.0000000E+000
 3.4192126E+002, 0.0000000E+000, 0.0000000E+000,-2.3775419E-008,-2.9151709E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1575256E-009,-2.6690590E-008, 0.0000000E+000, 0.0000000E+000
 3.4255374E+002, 0.0000000E+000, 0.0000000E+000,-2.3819718E-008,-2.9161624E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1236467E-009,-2.6735880E-008, 0.0000000E+000, 0.0000000E+000
 3.4318619E+002, 0.0000000E+000, 0.0000000E+000,-2.3845456E-008,-2.9169956E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1498765E-009,-2.6762451E-008, 0.0000000E+000, 0.0000000E+000
 3.4381863E+002, 0.0000000E+000, 0.0000000E+000,-2.3859216E-008,-2.9178175E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1695718E-009,-2.6777033E-008, 0.0000000E+000, 0.0000000E+000
 3.4445108E+002, 0.0000000E+000, 0.0000000E+000,-2.3871605E-008,-2.9187876E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1685595E-009,-2.6790392E-008, 0.0000000E+000, 0.0000000E+000
 3.4508356E+002, 0.0000000E+000, 0.0000000E+000,-2.3904598E-008,-2.9199207E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2164174E-009,-2.6824518E-008, 0.0000000E+000, 0.0000000E+000
 3.4579507E+002, 0.0000000E+000, 0.0000000E+000,-2.3983167E-008,-2.9212367E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1528625E-009,-2.6904404E-008, 0.0000000E+000, 0.0000000E+000
 3.4642752E+002, 0.0000000E+000, 0.0000000E+000,-2.4094474E-008,-2.9226568E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0957603E-009,-2.7017131E-008, 0.0000000E+000, 0.0000000E+000
 3.4705997E+002, 0.0000000E+000, 0.0000000E+000,-2.4215077E-008,-2.9241691E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9766678E-009,-2.7139246E-008, 0.0000000E+000, 0.0000000E+000
 3.4769244E+002, 0.0000000E+000, 0.0000000E+000,-2.4344948E-008,-2.9258300E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9114154E-009,-2.7270778E-008, 0.0000000E+000, 0.0000000E+000
 3.4832489E+002, 0.0000000E+000, 0.0000000E+000,-2.4480431E-008,-2.9276918E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8186447E-009,-2.7408123E-008, 0.0000000E+000, 0.0000000E+000
 3.4895734E+002, 0.0000000E+000, 0.0000000E+000,-2.4607658E-008,-2.9295927E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7201679E-009,-2.7537251E-008, 0.0000000E+000, 0.0000000E+000
 3.4966885E+002, 0.0000000E+000, 0.0000000E+000,-2.4724536E-008,-2.9315992E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6237261E-009,-2.7656135E-008, 0.0000000E+000, 0.0000000E+000
 3.5030130E+002, 0.0000000E+000, 0.0000000E+000,-2.4820914E-008,-2.9335788E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5572670E-009,-2.7754493E-008, 0.0000000E+000, 0.0000000E+000
 3.5093378E+002, 0.0000000E+000, 0.0000000E+000,-2.4894539E-008,-2.9354270E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5524812E-009,-2.7829966E-008, 0.0000000E+000, 0.0000000E+000
 3.5156622E+002, 0.0000000E+000, 0.0000000E+000,-2.4951210E-008,-2.9372514E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4875970E-009,-2.7888462E-008, 0.0000000E+000, 0.0000000E+000
 3.5219867E+002, 0.0000000E+000, 0.0000000E+000,-2.4995588E-008,-2.9391247E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5062800E-009,-2.7934713E-008, 0.0000000E+000, 0.0000000E+000
 3.5283112E+002, 0.0000000E+000, 0.0000000E+000,-2.5040297E-008,-2.9412312E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4884253E-009,-2.7981528E-008, 0.0000000E+000, 0.0000000E+000
 3.5346359E+002, 0.0000000E+000, 0.0000000E+000,-2.5094513E-008,-2.9435911E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5011261E-009,-2.8038104E-008, 0.0000000E+000, 0.0000000E+000
 3.5417511E+002, 0.0000000E+000, 0.0000000E+000,-2.5155780E-008,-2.9462994E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4228866E-009,-2.8102080E-008, 0.0000000E+000, 0.0000000E+000
 3.5480756E+002, 0.0000000E+000, 0.0000000E+000,-2.5205093E-008,-2.9492162E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4336648E-009,-2.8154309E-008, 0.0000000E+000, 0.0000000E+000
 3.5544000E+002, 0.0000000E+000, 0.0000000E+000,-2.5230138E-008,-2.9521692E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4368860E-009,-2.8182307E-008, 0.0000000E+000, 0.0000000E+000
 3.5607248E+002, 0.0000000E+000, 0.0000000E+000,-2.5221225E-008,-2.9553003E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4770130E-009,-2.8176525E-008, 0.0000000E+000, 0.0000000E+000
 3.5670493E+002, 0.0000000E+000, 0.0000000E+000,-2.5177636E-008,-2.9585750E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5677590E-009,-2.8136211E-008, 0.0000000E+000, 0.0000000E+000
 3.5733737E+002, 0.0000000E+000, 0.0000000E+000,-2.5115691E-008,-2.9620165E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6614500E-009,-2.8077707E-008, 0.0000000E+000, 0.0000000E+000
 3.5804889E+002, 0.0000000E+000, 0.0000000E+000,-2.5051493E-008,-2.9657942E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7243504E-009,-2.8017287E-008, 0.0000000E+000, 0.0000000E+000
 3.5868134E+002, 0.0000000E+000, 0.0000000E+000,-2.5010975E-008,-2.9697805E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8736813E-009,-2.7980756E-008, 0.0000000E+000, 0.0000000E+000
 3.5931381E+002, 0.0000000E+000, 0.0000000E+000,-2.5001889E-008,-2.9736873E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8921802E-009,-2.7975577E-008, 0.0000000E+000, 0.0000000E+000
 3.5994626E+002, 0.0000000E+000, 0.0000000E+000,-2.5004793E-008,-2.9779073E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8838051E-009,-2.7982701E-008, 0.0000000E+000, 0.0000000E+000
 3.6057870E+002, 0.0000000E+000, 0.0000000E+000,-2.4994902E-008,-2.9822497E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9733545E-009,-2.7977151E-008, 0.0000000E+000, 0.0000000E+000
 3.6121115E+002, 0.0000000E+000, 0.0000000E+000,-2.4959719E-008,-2.9867782E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0354777E-009,-2.7946497E-008, 0.0000000E+000, 0.0000000E+000
 3.6192267E+002, 0.0000000E+000, 0.0000000E+000,-2.4898828E-008,-2.9917676E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1259475E-009,-2.7890596E-008, 0.0000000E+000, 0.0000000E+000
 3.6255515E+002, 0.0000000E+000, 0.0000000E+000,-2.4824699E-008,-2.9968311E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2203748E-009,-2.7821530E-008, 0.0000000E+000, 0.0000000E+000
 3.6318759E+002, 0.0000000E+000, 0.0000000E+000,-2.4750108E-008,-3.0016211E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3277790E-009,-2.7751729E-008, 0.0000000E+000, 0.0000000E+000
 3.6382004E+002, 0.0000000E+000, 0.0000000E+000,-2.4680958E-008,-3.0063417E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4454910E-009,-2.7687299E-008, 0.0000000E+000, 0.0000000E+000
 3.6445251E+002, 0.0000000E+000, 0.0000000E+000,-2.4619240E-008,-3.0109117E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5249166E-009,-2.7630152E-008, 0.0000000E+000, 0.0000000E+000
 3.6508496E+002, 0.0000000E+000, 0.0000000E+000,-2.4561005E-008,-3.0152964E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6614957E-009,-2.7576302E-008, 0.0000000E+000, 0.0000000E+000
 3.6571741E+002, 0.0000000E+000, 0.0000000E+000,-2.4509378E-008,-3.0195249E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6836760E-009,-2.7528903E-008, 0.0000000E+000, 0.0000000E+000
 3.6642892E+002, 0.0000000E+000, 0.0000000E+000,-2.4463298E-008,-3.0239304E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8028298E-009,-2.7487229E-008, 0.0000000E+000, 0.0000000E+000
 3.6706137E+002, 0.0000000E+000, 0.0000000E+000,-2.4437109E-008,-3.0284292E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8902011E-009,-2.7465538E-008, 0.0000000E+000, 0.0000000E+000
 3.6769385E+002, 0.0000000E+000, 0.0000000E+000,-2.4443817E-008,-3.0326725E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9042824E-009,-2.7476490E-008, 0.0000000E+000, 0.0000000E+000
 3.6832629E+002, 0.0000000E+000, 0.0000000E+000,-2.4467086E-008,-3.0369340E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8804455E-009,-2.7504020E-008, 0.0000000E+000, 0.0000000E+000
 3.6895874E+002, 0.0000000E+000, 0.0000000E+000,-2.4474561E-008,-3.0410460E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9356661E-009,-2.7515607E-008, 0.0000000E+000, 0.0000000E+000
 3.6959119E+002, 0.0000000E+000, 0.0000000E+000,-2.4447260E-008,-3.0450843E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0030353E-009,-2.7492345E-008, 0.0000000E+000, 0.0000000E+000
 3.7030270E+002, 0.0000000E+000, 0.0000000E+000,-2.4367479E-008,-3.0494955E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0999578E-009,-2.7416975E-008, 0.0000000E+000, 0.0000000E+000
 3.7093518E+002, 0.0000000E+000, 0.0000000E+000,-2.4233853E-008,-3.0540978E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2904587E-009,-2.7287951E-008, 0.0000000E+000, 0.0000000E+000
 3.7156763E+002, 0.0000000E+000, 0.0000000E+000,-2.4086452E-008,-3.0586092E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4429597E-009,-2.7145061E-008, 0.0000000E+000, 0.0000000E+000
 3.7220007E+002, 0.0000000E+000, 0.0000000E+000,-2.3967306E-008,-3.0633698E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.6037438E-009,-2.7030676E-008, 0.0000000E+000, 0.0000000E+000
 3.7283255E+002, 0.0000000E+000, 0.0000000E+000,-2.3889689E-008,-3.0683881E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.7280823E-009,-2.6958077E-008, 0.0000000E+000, 0.0000000E+000
 3.7346500E+002, 0.0000000E+000, 0.0000000E+000,-2.3857702E-008,-3.0735768E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.7958196E-009,-2.6931279E-008, 0.0000000E+000, 0.0000000E+000
 3.7417651E+002, 0.0000000E+000, 0.0000000E+000,-2.3874801E-008,-3.0791587E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.8233890E-009,-2.6953959E-008, 0.0000000E+000, 0.0000000E+000
 3.7480896E+002, 0.0000000E+000, 0.0000000E+000,-2.3956052E-008,-3.0847926E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.7382060E-009,-2.7040845E-008, 0.0000000E+000, 0.0000000E+000
 3.7544141E+002, 0.0000000E+000, 0.0000000E+000,-2.4097046E-008,-3.0897757E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.7266097E-009,-2.7186821E-008, 0.0000000E+000, 0.0000000E+000
 3.7607388E+002, 0.0000000E+000, 0.0000000E+000,-2.4272800E-008,-3.0941844E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.5065555E-009,-2.7366985E-008, 0.0000000E+000, 0.0000000E+000
 3.7670633E+002, 0.0000000E+000, 0.0000000E+000,-2.4447926E-008,-3.0978605E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3936293E-009,-2.7545787E-008, 0.0000000E+000, 0.0000000E+000
 3.7733878E+002, 0.0000000E+000, 0.0000000E+000,-2.4607810E-008,-3.1008767E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2638608E-009,-2.7708686E-008, 0.0000000E+000, 0.0000000E+000
 3.7797125E+002, 0.0000000E+000, 0.0000000E+000,-2.4749208E-008,-3.1033258E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1853554E-009,-2.7852534E-008, 0.0000000E+000, 0.0000000E+000
 3.7868274E+002, 0.0000000E+000, 0.0000000E+000,-2.4865250E-008,-3.1055983E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0673162E-009,-2.7970848E-008, 0.0000000E+000, 0.0000000E+000
 3.7931522E+002, 0.0000000E+000, 0.0000000E+000,-2.4947162E-008,-3.1076350E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0516295E-009,-2.8054797E-008, 0.0000000E+000, 0.0000000E+000
 3.7994766E+002, 0.0000000E+000, 0.0000000E+000,-2.5004287E-008,-3.1094366E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0177608E-009,-2.8113723E-008, 0.0000000E+000, 0.0000000E+000
 3.8058011E+002, 0.0000000E+000, 0.0000000E+000,-2.5042829E-008,-3.1110800E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0306456E-009,-2.8153909E-008, 0.0000000E+000, 0.0000000E+000
 3.8121259E+002, 0.0000000E+000, 0.0000000E+000,-2.5051917E-008,-3.1125380E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0394809E-009,-2.8164455E-008, 0.0000000E+000, 0.0000000E+000
 3.8184503E+002, 0.0000000E+000, 0.0000000E+000,-2.5018392E-008,-3.1138795E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1166058E-009,-2.8132272E-008, 0.0000000E+000, 0.0000000E+000
 3.8255655E+002, 0.0000000E+000, 0.0000000E+000,-2.4940052E-008,-3.1151070E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2389501E-009,-2.8055159E-008, 0.0000000E+000, 0.0000000E+000
 3.8318900E+002, 0.0000000E+000, 0.0000000E+000,-2.4837569E-008,-3.1162804E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3751304E-009,-2.7953849E-008, 0.0000000E+000, 0.0000000E+000
 3.8382144E+002, 0.0000000E+000, 0.0000000E+000,-2.4727098E-008,-3.1172521E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4996529E-009,-2.7844350E-008, 0.0000000E+000, 0.0000000E+000
 3.8445392E+002, 0.0000000E+000, 0.0000000E+000,-2.4613231E-008,-3.1182501E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.6614494E-009,-2.7731481E-008, 0.0000000E+000, 0.0000000E+000
 3.8508636E+002, 0.0000000E+000, 0.0000000E+000,-2.4505388E-008,-3.1192521E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.8330935E-009,-2.7624640E-008, 0.0000000E+000, 0.0000000E+000
 3.8571881E+002, 0.0000000E+000, 0.0000000E+000,-2.4414058E-008,-3.1201249E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.9127032E-009,-2.7534183E-008, 0.0000000E+000, 0.0000000E+000
 3.8643033E+002, 0.0000000E+000, 0.0000000E+000,-2.4354522E-008,-3.1207580E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.0586698E-009,-2.7475280E-008, 0.0000000E+000, 0.0000000E+000
 3.8706277E+002, 0.0000000E+000, 0.0000000E+000,-2.4332219E-008,-3.1211610E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.0952995E-009,-2.7453380E-008, 0.0000000E+000, 0.0000000E+000
 3.8769525E+002, 0.0000000E+000, 0.0000000E+000,-2.4328181E-008,-3.1215067E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.1522688E-009,-2.7449688E-008, 0.0000000E+000, 0.0000000E+000
 3.8832770E+002, 0.0000000E+000, 0.0000000E+000,-2.4343564E-008,-3.1219522E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.1813516E-009,-2.7465516E-008, 0.0000000E+000, 0.0000000E+000
 3.8896014E+002, 0.0000000E+000, 0.0000000E+000,-2.4372905E-008,-3.1226369E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.1543856E-009,-2.7495541E-008, 0.0000000E+000, 0.0000000E+000
 3.8959262E+002, 0.0000000E+000, 0.0000000E+000,-2.4419388E-008,-3.1236007E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.1906471E-009,-2.7542989E-008, 0.0000000E+000, 0.0000000E+000
 3.9022507E+002, 0.0000000E+000, 0.0000000E+000,-2.4492309E-008,-3.1249016E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.1299965E-009,-2.7617211E-008, 0.0000000E+000, 0.0000000E+000
 3.9093658E+002, 0.0000000E+000, 0.0000000E+000,-2.4598839E-008,-3.1267600E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.0234104E-009,-2.7725599E-008, 0.0000000E+000, 0.0000000E+000
 3.9156903E+002, 0.0000000E+000, 0.0000000E+000,-2.4727325E-008,-3.1290117E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.9797043E-009,-2.7856336E-008, 0.0000000E+000, 0.0000000E+000
 3.9220148E+002, 0.0000000E+000, 0.0000000E+000,-2.4870049E-008,-3.1314197E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.8667781E-009,-2.8001469E-008, 0.0000000E+000, 0.0000000E+000
 3.9283395E+002, 0.0000000E+000, 0.0000000E+000,-2.5055757E-008,-3.1340293E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.6816049E-009,-2.8189786E-008, 0.0000000E+000, 0.0000000E+000
 3.9346640E+002, 0.0000000E+000, 0.0000000E+000,-2.5313620E-008,-3.1368261E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4721346E-009,-2.8450447E-008, 0.0000000E+000, 0.0000000E+000
 3.9409885E+002, 0.0000000E+000, 0.0000000E+000,-2.5653302E-008,-3.1396412E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1963996E-009,-2.8792943E-008, 0.0000000E+000, 0.0000000E+000
 3.9481036E+002, 0.0000000E+000, 0.0000000E+000,-2.6055366E-008,-3.1426967E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8209095E-009,-2.9198063E-008, 0.0000000E+000, 0.0000000E+000
 3.9544281E+002, 0.0000000E+000, 0.0000000E+000,-2.6440368E-008,-3.1457230E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4199974E-009,-2.9586091E-008, 0.0000000E+000, 0.0000000E+000
 3.9607529E+002, 0.0000000E+000, 0.0000000E+000,-2.6767038E-008,-3.1484910E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2182580E-009,-2.9915529E-008, 0.0000000E+000, 0.0000000E+000
 3.9670773E+002, 0.0000000E+000, 0.0000000E+000,-2.7055695E-008,-3.1512410E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8819644E-009,-3.0206936E-008, 0.0000000E+000, 0.0000000E+000
 3.9734018E+002, 0.0000000E+000, 0.0000000E+000,-2.7305342E-008,-3.1540916E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6635668E-009,-3.0459434E-008, 0.0000000E+000, 0.0000000E+000
 3.9797266E+002, 0.0000000E+000, 0.0000000E+000,-2.7528949E-008,-3.1570608E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5019544E-009,-3.0686010E-008, 0.0000000E+000, 0.0000000E+000
