s,Pa,Pa,m/s,m/s,m/s,m3/s
 3.8445391E+002,-5.4874067E-003,-6.8327380E-004, 8.8722330E-002, 5.0821032E-002, 2.2742404E-002, 9.0000000E-001
 3.8508636E+002,-5.5493523E-003,-1.0091667E-003, 8.7281174E-002, 5.4040398E-002, 3.3877170E-002, 9.0000000E-001
 3.8571882E+002,-5.6192201E-003,-1.3499325E-003, 8.7475925E-002, 5.4715712E-002, 4.3287430E-002, 9.0000000E-001
 3.8643033E+002,-5.6985709E-003,-1.6784507E-003, 9.0950905E-002, 5.0502627E-002, 4.7299994E-002, 9.0000000E-001
 3.8706279E+002,-5.7793026E-003,-1.9742266E-003, 9.5981833E-002, 4.3833702E-002, 4.2295607E-002, 9.0000000E-001
 3.8769524E+002,-5.8557456E-003,-2.2472014E-003, 9.8129422E-002, 4.1038002E-002, 2.9494260E-002, 9.0000000E-001
 3.8832770E+002,-5.9330769E-003,-2.5177882E-003, 9.6291221E-002, 4.4178976E-002, 1.3594787E-002, 9.0000000E-001
 3.8896015E+002,-6.0099812E-003,-2.7817803E-003, 9.3961292E-002, 4.9286244E-002, 7.2136373E-004, 9.0000000E-001
 3.8959261E+002,-6.0829402E-003,-3.0586451E-003, 9.6404689E-002, 4.9771545E-002,-5.9727144E-003, 9.0000000E-001
 3.9022506E+002,-6.1481131E-003,-3.3644354E-003, 1.0472705E-001, 4.2583787E-002,-7.0005691E-003, 9.0000000E-001
 3.9093658E+002,-6.2080319E-003,-3.7099908E-003, 1.1424069E-001, 2.9419128E-002,-2.9932516E-003, 9.0000000E-001
 3.9156903E+002,-6.2615584E-003,-4.0657151E-003, 1.1755627E-001, 1.6338251E-002, 5.5387895E-003, 9.0000000E-001
 3.9220149E+002,-6.3092763E-003,-4.3990005E-003, 1.1325947E-001, 7.3847705E-003, 1.5821139E-002, 9.0000000E-001
 3.9283394E+002,-6.3532065E-003,-4.7199273E-003, 1.0511708E-001, 1.9232881E-003, 2.4152045E-002, 9.0000000E-001
 3.9346640E+002,-6.3867986E-003,-5.0196179E-003, 9.7616740E-002,-6.9441281E-004, 2.6160574E-002, 9.0000000E-001
 3.9409885E+002,-6.4031698E-003,-5.2833727E-003, 9.3849880E-002,-3.3925535E-004, 1.9527373E-002, 9.0000000E-001
 3.9481037E+002,-6.3968100E-003,-5.5178058E-003, 9.5199448E-002, 4.2176224E-003, 4.8478333E-003, 9.0000000E-001
 3.9544282E+002,-6.3636553E-003,-5.7038976E-003, 1.0179353E-001, 1.2619177E-002,-1.0869611E-002, 9.0000000E-001
 3.9607528E+002,-6.3074927E-003,-5.8438400E-003, 1.1313125E-001, 2.0713101E-002,-1.9281083E-002, 9.0000000E-001
 3.9670773E+002,-6.2323401E-003,-5.9672051E-003, 1.2924716E-001, 2.3749443E-002,-1.7953852E-002, 9.0000000E-001
 3.9734019E+002,-6.1454465E-003,-6.0664447E-003, 1.4627015E-001, 1.9555007E-002,-8.8137775E-003, 9.0000000E-001
 3.9797264E+002,-6.0516387E-003,-6.1240360E-003, 1.5719656E-001, 1.1447434E-002, 2.2169922E-003, 9.0000000E-001
 3.9868416E+002,-5.9464386E-003,-6.1191080E-003, 1.5863754E-001, 4.6507774E-003, 8.7901716E-003, 9.0000000E-001
 3.9931661E+002,-5.8361443E-003,-6.0447042E-003, 1.5591989E-001, 2.4827357E-003, 7.9980877E-003, 9.0000000E-001
 3.9994907E+002,-5.7278061E-003,-5.9276461E-003, 1.5818488E-001, 2.3624509E-003, 5.3215198E-003, 9.0000000E-001
 4.0058152E+002,-5.6162758E-003,-5.7845274E-003, 1.6761061E-001,-1.5787581E-003, 7.3996567E-003, 9.0000000E-001
 4.0121398E+002,-5.5000068E-003,-5.6233837E-003, 1.7864668E-001,-1.3136146E-002, 1.5736831E-002, 9.0000000E-001
 4.0184643E+002,-5.3721059E-003,-5.4384902E-003, 1.8325771E-001,-2.9793808E-002, 2.5927167E-002, 9.0000000E-001
 4.0255795E+002,-5.2174491E-003,-5.2140731E-003, 1.7857521E-001,-4.5657220E-002, 3.1584087E-002, 9.0000000E-001
 4.0319040E+002,-5.0524276E-003,-4.9748870E-003, 1.6961776E-001,-5.5237249E-002, 2.9642027E-002, 9.0000000E-001
 4.0382286E+002,-4.9091376E-003,-4.7699162E-003, 1.6087255E-001,-5.9250315E-002, 2.4046286E-002, 9.0000000E-001
 4.0445531E+002,-4.8015588E-003,-4.6106492E-003, 1.5091995E-001,-6.0992481E-002, 1.7751638E-002, 9.0000000E-001
 4.0508777E+002,-4.7424820E-003,-4.5206689E-003, 1.3968812E-001,-6.2189559E-002, 1.0156104E-002, 9.0000000E-001
 4.0572022E+002,-4.7228146E-003,-4.5095171E-003, 1.2983347E-001,-6.3868958E-002, 4.4615759E-004, 9.0000000E-001
 4.0635268E+002,-4.7160139E-003,-4.5460412E-003, 1.2338540E-001,-6.6948453E-002,-9.3657730E-003, 9.0000000E-001
 4.0706419E+002,-4.7078103E-003,-4.6084783E-003, 1.1925911E-001,-7.1777543E-002,-1.6762360E-002, 9.0000000E-001
 4.0769665E+002,-4.7138755E-003,-4.6907654E-003, 1.1472229E-001,-7.4803050E-002,-2.0910828E-002, 9.0000000E-001
 4.0832910E+002,-4.7518015E-003,-4.7587788E-003, 1.0814124E-001,-7.0017472E-002,-2.4165501E-002, 9.0000000E-001
 4.0896156E+002,-4.8258528E-003,-4.7945065E-003, 1.0065288E-001,-5.4462602E-002,-2.9048814E-002, 9.0000000E-001
 4.0959401E+002,-4.9268566E-003,-4.7895841E-003, 9.5164209E-002,-3.1267476E-002,-3.5432422E-002, 9.0000000E-001
 4.1022647E+002,-5.0378874E-003,-4.7411549E-003, 9.2768676E-002,-8.0343810E-003,-4.0193952E-002, 9.0000000E-001
 4.1093798E+002,-5.1487269E-003,-4.6453498E-003, 9.2208996E-002, 1.0019409E-002,-3.8969863E-002, 9.0000000E-001
 4.1157044E+002,-5.2469973E-003,-4.5141732E-003, 9.2038941E-002, 2.1156690E-002,-3.0915053E-002, 9.0000000E-001
 4.1220289E+002,-5.3319812E-003,-4.3691203E-003, 9.1949060E-002, 2.8086243E-002,-2.1576479E-002, 9.0000000E-001
 4.1283535E+002,-5.4140941E-003,-4.2116109E-003, 9.2398571E-002, 3.2809668E-002,-1.6328070E-002, 9.0000000E-001
 4.1346780E+002,-5.4972057E-003,-4.0464882E-003, 9.3454831E-002, 3.4690021E-002,-1.7034843E-002, 9.0000000E-001
 4.1410026E+002,-5.5857374E-003,-3.8873614E-003, 9.4169740E-002, 3.3821053E-002,-2.0546028E-002, 9.0000000E-001
 4.1481177E+002,-5.6854150E-003,-3.7447744E-003, 9.3364161E-002, 3.1555593E-002,-2.1937995E-002, 9.0000000E-001
 4.1544423E+002,-5.7838817E-003,-3.6360261E-003, 9.1049880E-002, 2.9843055E-002,-1.8315928E-002, 9.0000000E-001
 4.1607668E+002,-5.8626922E-003,-3.5492800E-003, 8.8515968E-002, 2.9531698E-002,-1.1548128E-002, 9.0000000E-001
 4.1670914E+002,-5.9128060E-003,-3.4488058E-003, 8.6846767E-002, 3.0003565E-002,-4.9872225E-003, 9.0000000E-001
 4.1734159E+002,-5.9237968E-003,-3.3185976E-003, 8.6921035E-002, 3.0015751E-002,-1.4536495E-003, 9.0000000E-001
 4.1797405E+002,-5.8954275E-003,-3.1550883E-003, 8.9130938E-002, 2.8335915E-002,-1.5955468E-003, 9.0000000E-001
 4.1860651E+002,-5.8338920E-003,-2.9527599E-003, 9.3181775E-002, 2.4778478E-002,-3.9403662E-003, 9.0000000E-001
 4.1931802E+002,-5.7414014E-003,-2.7048282E-003, 9.8442185E-002, 2.0531462E-002,-6.3113022E-003, 9.0000000E-001
 4.1995047E+002,-5.6385952E-003,-2.4746320E-003, 1.0337424E-001, 1.8397660E-002,-6.7475769E-003, 9.0000000E-001
 4.2058293E+002,-5.5533270E-003,-2.3229487E-003, 1.0691947E-001, 1.9987096E-002,-4.8511184E-003, 9.0000000E-001
 4.2121538E+002,-5.4907741E-003,-2.2523766E-003, 1.0946300E-001, 2.4464841E-002,-1.0302552E-003, 9.0000000E-001
 4.2184784E+002,-5.4507331E-003,-2.2639286E-003, 1.1195656E-001, 2.9174462E-002, 4.2528696E-003, 9.0000000E-001
 4.2248030E+002,-5.4235095E-003,-2.3320073E-003, 1.1597922E-001, 3.0739070E-002, 1.0161271E-002, 9.0000000E-001
 4.2319181E+002,-5.3958484E-003,-2.4279466E-003, 1.2351349E-001, 2.7098510E-002, 1.4789292E-002, 9.0000000E-001
 4.2382426E+002,-5.3576808E-003,-2.5320161E-003, 1.3412587E-001, 2.0223336E-002, 1.4628376E-002, 9.0000000E-001
 4.2445672E+002,-5.3139878E-003,-2.6400654E-003, 1.4434803E-001, 1.4864460E-002, 9.2779614E-003, 9.0000000E-001
 4.2508917E+002,-5.2780316E-003,-2.7739575E-003, 1.5101753E-001, 1.3727187E-002, 2.3165972E-003, 9.0000000E-001
 4.2572163E+002,-5.2723027E-003,-2.9588086E-003, 1.5195471E-001, 1.7172140E-002,-1.3435950E-003, 9.0000000E-001
 4.2635409E+002,-5.3119914E-003,-3.2016540E-003, 1.4782944E-001, 2.3208109E-002, 7.3112847E-004, 9.0000000E-001
 4.2706560E+002,-5.4019440E-003,-3.5163550E-003, 1.4097597E-001, 2.9438704E-002, 6.9458418E-003, 9.0000000E-001
 4.2769805E+002,-5.5175231E-003,-3.8571622E-003, 1.3552555E-001, 3.2518788E-002, 1.2068998E-002, 9.0000000E-001
 4.2833051E+002,-5.6217492E-003,-4.1620052E-003, 1.3426611E-001, 3.0841801E-002, 1.2754042E-002, 9.0000000E-001
 4.2896296E+002,-5.6993921E-003,-4.4220739E-003, 1.3645975E-001, 2.6350782E-002, 1.0299910E-002, 9.0000000E-001
 4.2959542E+002,-5.7402891E-003,-4.6234198E-003, 1.3984712E-001, 2.2870947E-002, 7.6577681E-003, 9.0000000E-001
 4.3022788E+002,-5.7435598E-003,-4.7533694E-003, 1.4285660E-001, 2.2701490E-002, 6.8897878E-003, 9.0000000E-001
 4.3086033E+002,-5.7163276E-003,-4.8053615E-003, 1.4571202E-001, 2.4616593E-002, 7.8376632E-003, 9.0000000E-001
 4.3157184E+002,-5.6694148E-003,-4.7906665E-003, 1.4974321E-001, 2.5586335E-002, 8.6841418E-003, 9.0000000E-001
 4.3220430E+002,-5.6237416E-003,-4.7477656E-003, 1.5552564E-001, 2.3194390E-002, 7.5164052E-003, 9.0000000E-001
 4.3283675E+002,-5.5975647E-003,-4.7148727E-003, 1.6224170E-001, 1.7879329E-002, 4.9791154E-003, 9.0000000E-001
 4.3346921E+002,-5.5952634E-003,-4.6997549E-003, 1.6887557E-001, 1.1812362E-002, 3.3789401E-003, 9.0000000E-001
 4.3410167E+002,-5.6168311E-003,-4.6981910E-003, 1.7471580E-001, 6.7819851E-003, 3.8517488E-003, 9.0000000E-001
 4.3473412E+002,-5.6572135E-003,-4.6919613E-003, 1.8064057E-001, 1.3021551E-003, 4.7288625E-003, 9.0000000E-001
 4.3544563E+002,-5.7124528E-003,-4.6580024E-003, 1.8814589E-001,-8.8544189E-003, 3.4955583E-003, 9.0000000E-001
 4.3607809E+002,-5.7713269E-003,-4.5919219E-003, 1.9568582E-001,-2.3007111E-002,-1.2806974E-004, 9.0000000E-001
 4.3671054E+002,-5.8199414E-003,-4.4852485E-003, 2.0006141E-001,-3.3248139E-002,-3.9555059E-003, 9.0000000E-001
 4.3734300E+002,-5.8488491E-003,-4.3330896E-003, 2.0022963E-001,-3.4951023E-002,-6.7841085E-003, 9.0000000E-001
 4.3797546E+002,-5.8457287E-003,-4.1747864E-003, 1.9618223E-001,-3.1976527E-002,-8.8769429E-003, 9.0000000E-001
 4.3860791E+002,-5.8044565E-003,-4.0355810E-003, 1.8761773E-001,-3.1277051E-002,-1.0731481E-002, 9.0000000E-001
 4.3931942E+002,-5.7236987E-003,-3.8973712E-003, 1.7363187E-001,-3.2870811E-002,-1.0332339E-002, 9.0000000E-001
 4.3995188E+002,-5.6235741E-003,-3.7721101E-003, 1.5834297E-001,-3.2320197E-002,-4.5380531E-003, 9.0000000E-001
 4.4058434E+002,-5.5294299E-003,-3.6865857E-003, 1.4773027E-001,-2.8791358E-002, 4.1755535E-003, 9.0000000E-001
 4.4121679E+002,-5.4438795E-003,-3.6251269E-003, 1.4249502E-001,-2.5050303E-002, 1.1060953E-002, 9.0000000E-001
 4.4184925E+002,-5.3674849E-003,-3.5667438E-003, 1.4052797E-001,-2.4378510E-002, 1.3119485E-002, 9.0000000E-001
 4.4248170E+002,-5.3031770E-003,-3.5016374E-003, 1.3834912E-001,-2.7680564E-002, 1.0840696E-002, 9.0000000E-001
 4.4319321E+002,-5.2514636E-003,-3.4259195E-003, 1.3319591E-001,-3.3460822E-002, 7.6463321E-003, 9.0000000E-001
 4.4382567E+002,-5.2140930E-003,-3.3717494E-003, 1.2517156E-001,-3.8902602E-002, 8.8045161E-003, 9.0000000E-001
 4.4445813E+002,-5.1903501E-003,-3.3537937E-003, 1.1634547E-001,-4.2754664E-002, 1.6192628E-002, 9.0000000E-001
 4.4509058E+002,-5.1822448E-003,-3.3531301E-003, 1.0700128E-001,-4.5554958E-002, 2.7712131E-002, 9.0000000E-001
 4.4572304E+002,-5.1971399E-003,-3.3588580E-003, 9.5807217E-002,-4.6932498E-002, 3.9444324E-002, 9.0000000E-001
 4.4635549E+002,-5.2335984E-003,-3.3739736E-003, 8.0838550E-002,-4.5440346E-002, 4.7744743E-002, 9.0000000E-001
 4.4698795E+002,-5.2792736E-003,-3.4108455E-003, 6.2626334E-002,-3.9852111E-002, 5.0351844E-002, 9.0000000E-001
 4.4769946E+002,-5.3231872E-003,-3.4798172E-003, 4.3359942E-002,-2.9254447E-002, 4.6979956E-002, 9.0000000E-001
 4.4833192E+002,-5.3579678E-003,-3.5814316E-003, 2.7898510E-002,-1.4695708E-002, 4.0644366E-002, 9.0000000E-001
 4.4896437E+002,-5.3911028E-003,-3.7220446E-003, 1.9073248E-002, 1.2074648E-003, 3.5855602E-002, 9.0000000E-001
 4.4959683E+002,-5.4415004E-003,-3.9137255E-003, 1.6690399E-002, 1.6601116E-002, 3.4630945E-002, 9.0000000E-001
 4.5022928E+002,-5.5181705E-003,-4.1378909E-003, 2.0654954E-002, 2.8114252E-002, 3.7145076E-002, 9.0000000E-001
 4.5086174E+002,-5.6128879E-003,-4.3641684E-003, 2.9705882E-002, 3.2947457E-002, 4.1870657E-002, 9.0000000E-001
 4.5157325E+002,-5.7097300E-003,-4.5796222E-003, 4.2377295E-002, 3.0511541E-002, 4.6757153E-002, 9.0000000E-001
 4.5220571E+002,-5.7733845E-003,-4.7380612E-003, 5.5472334E-002, 2.3696166E-002, 4.9248847E-002, 9.0000000E-001
 4.5283816E+002,-5.7785817E-003,-4.7995677E-003, 6.6646691E-002, 1.7466878E-002, 4.8202519E-002, 9.0000000E-001
 4.5347062E+002,-5.7090469E-003,-4.7415874E-003, 7.6025503E-002, 1.4996360E-002, 4.3882237E-002, 9.0000000E-001
 4.5410307E+002,-5.5392978E-003,-4.5357097E-003, 8.2986904E-002, 1.8252179E-002, 3.7080120E-002, 9.0000000E-001
 4.5473553E+002,-5.2609060E-003,-4.1799068E-003, 8.6657902E-002, 2.7062372E-002, 2.9062702E-002, 9.0000000E-001
 4.5544704E+002,-4.8925906E-003,-3.6935703E-003, 8.6209375E-002, 3.9571556E-002, 2.0792569E-002, 9.0000000E-001
 4.5607950E+002,-4.5504572E-003,-3.2254379E-003, 8.1852389E-002, 5.0480368E-002, 1.3934545E-002, 9.0000000E-001
 4.5671195E+002,-4.3343179E-003,-2.9001811E-003, 7.5704342E-002, 5.5263801E-002, 8.9731404E-003, 9.0000000E-001
 4.5734441E+002,-4.2678490E-003,-2.7159734E-003, 6.9476056E-002, 5.3462231E-002, 4.6824762E-003, 9.0000000E-001
 4.5797686E+002,-4.3210490E-003,-2.6256690E-003, 6.4304015E-002, 4.6705659E-002, 4.5178266E-005, 9.0000000E-001
 4.5860932E+002,-4.4231323E-003,-2.5684912E-003, 6.0479554E-002, 3.8009602E-002,-5.5155721E-003, 9.0000000E-001
 4.5924177E+002,-4.5247696E-003,-2.5169006E-003, 5.7925366E-002, 3.0015281E-002,-1.2012426E-002, 9.0000000E-001
 4.5995329E+002,-4.6212654E-003,-2.4661190E-003, 5.6510472E-002, 2.4092651E-002,-1.9848813E-002, 9.0000000E-001
 4.6058574E+002,-4.7248230E-003,-2.4336624E-003, 5.6385366E-002, 2.1407956E-002,-2.8885199E-002, 9.0000000E-001
 4.6121820E+002,-4.8395900E-003,-2.4166611E-003, 5.7557269E-002, 2.1643692E-002,-3.8883261E-002, 9.0000000E-001
 4.6185065E+002,-4.9678958E-003,-2.4104264E-003, 6.0043658E-002, 2.3489038E-002,-4.9837875E-002, 9.0000000E-001
 4.6248311E+002,-5.1016759E-003,-2.4292464E-003, 6.3835503E-002, 2.5465406E-002,-5.9613987E-002, 9.0000000E-001
 4.6311556E+002,-5.2345283E-003,-2.4724276E-003, 6.8870531E-002, 2.6245455E-002,-6.4832480E-002, 9.0000000E-001
 4.6382708E+002,-5.3685485E-003,-2.5273506E-003, 7.5470109E-002, 2.5485329E-002,-6.2365078E-002, 9.0000000E-001
 4.6445953E+002,-5.4888305E-003,-2.5705922E-003, 8.2910072E-002, 2.4269973E-002,-5.1813325E-002, 9.0000000E-001
 4.6509199E+002,-5.5864232E-003,-2.6052878E-003, 8.9975904E-002, 2.2986897E-002,-3.5792983E-002, 9.0000000E-001
 4.6572444E+002,-5.6710851E-003,-2.6507121E-003, 9.7042219E-002, 1.8758942E-002,-1.4536535E-002, 9.0000000E-001
 4.6635690E+002,-5.7466237E-003,-2.7086772E-003, 1.0547637E-001, 8.2937511E-003, 1.0152446E-002, 9.0000000E-001
 4.6698935E+002,-5.8136633E-003,-2.7856845E-003, 1.1628376E-001,-6.6873916E-003, 3.0861230E-002, 9.0000000E-001
 4.6770087E+002,-5.8695325E-003,-2.8924227E-003, 1.2871148E-001,-2.0705445E-002, 3.7217155E-002, 9.0000000E-001
 4.6833332E+002,-5.9031853E-003,-2.9740504E-003, 1.3906202E-001,-2.7803039E-002, 2.5244150E-002, 9.0000000E-001
 4.6896578E+002,-5.9063164E-003,-2.9685599E-003, 1.4599071E-001,-2.6801352E-002, 5.2028963E-003, 9.0000000E-001
 4.6959823E+002,-5.8864951E-003,-2.8808937E-003, 1.5185878E-001,-2.0088424E-002,-1.2627051E-002, 9.0000000E-001
 4.7023069E+002,-5.8585188E-003,-2.7731594E-003, 1.5795291E-001,-1.2676396E-002,-2.2452835E-002, 9.0000000E-001
 4.7086314E+002,-5.8478770E-003,-2.7195078E-003, 1.6424731E-001,-1.1334922E-002,-2.3009757E-002, 9.0000000E-001
 4.7149560E+002,-5.8710683E-003,-2.7504719E-003, 1.6988926E-001,-1.8308321E-002,-1.6402867E-002, 9.0000000E-001
 4.7220711E+002,-5.9310194E-003,-2.8092682E-003, 1.7254597E-001,-2.7781586E-002,-7.3415600E-003, 9.0000000E-001
 4.7283957E+002,-6.0041964E-003,-2.7863546E-003, 1.6999682E-001,-3.0662435E-002,-2.2789709E-003, 9.0000000E-001
 4.7347202E+002,-6.0569950E-003,-2.7419996E-003, 1.6537656E-001,-2.6489748E-002,-2.7357968E-003, 9.0000000E-001
 4.7410448E+002,-6.0712289E-003,-2.7866147E-003, 1.6329638E-001,-2.0368341E-002,-5.7488581E-003, 9.0000000E-001
 4.7473693E+002,-6.0404635E-003,-2.9328423E-003, 1.6575859E-001,-1.6752120E-002,-9.8678728E-003, 9.0000000E-001
 4.7536939E+002,-5.9774271E-003,-3.1260279E-003, 1.7075859E-001,-1.8003804E-002,-1.4531002E-002, 9.0000000E-001
 4.7608090E+002,-5.8924338E-003,-3.3295755E-003, 1.7373855E-001,-2.3418853E-002,-1.6023542E-002, 9.0000000E-001
 4.7671336E+002,-5.7966195E-003,-3.4992335E-003, 1.7141966E-001,-2.8440576E-002,-9.4471226E-003, 9.0000000E-001
 4.7734581E+002,-5.6978162E-003,-3.6329046E-003, 1.6748510E-001,-3.0169606E-002, 5.3766985E-004, 9.0000000E-001
 4.7797827E+002,-5.5936916E-003,-3.7633409E-003, 1.6650758E-001,-2.9874124E-002, 5.6902570E-003, 9.0000000E-001
 4.7861072E+002,-5.4888886E-003,-3.8895614E-003, 1.6797297E-001,-2.8677613E-002, 5.6280521E-003, 9.0000000E-001
 4.7924318E+002,-5.3901780E-003,-4.0160822E-003, 1.6918090E-001,-2.6423484E-002, 7.9731257E-003, 9.0000000E-001
 4.7995469E+002,-5.3018095E-003,-4.1648144E-003, 1.7073030E-001,-2.3318170E-002, 1.9256753E-002, 9.0000000E-001
 4.8058715E+002,-5.2382631E-003,-4.3419777E-003, 1.7579727E-001,-2.1534686E-002, 3.3493896E-002, 9.0000000E-001
 4.8121960E+002,-5.2038619E-003,-4.5351621E-003, 1.8333286E-001,-2.2466818E-002, 3.7776993E-002, 9.0000000E-001
 4.8185206E+002,-5.1936741E-003,-4.7368010E-003, 1.8656298E-001,-2.4592822E-002, 3.0670394E-002, 9.0000000E-001
 4.8248451E+002,-5.2048482E-003,-4.9310002E-003, 1.8054312E-001,-2.4396627E-002, 2.1079552E-002, 9.0000000E-001
 4.8311697E+002,-5.2222182E-003,-5.0890328E-003, 1.7028549E-001,-1.9645293E-002, 1.8489206E-002, 9.0000000E-001
 4.8382848E+002,-5.2149110E-003,-5.1843686E-003, 1.6449563E-001,-1.2676940E-002, 2.6999658E-002, 9.0000000E-001
 4.8446094E+002,-5.1528747E-003,-5.1777636E-003, 1.6472019E-001,-9.3855628E-003, 4.4775450E-002, 9.0000000E-001
 4.8509339E+002,-5.0484201E-003,-5.0866599E-003, 1.6360723E-001,-1.0123424E-002, 6.4708373E-002, 9.0000000E-001
 4.8572585E+002,-4.9334917E-003,-4.9644093E-003, 1.5721819E-001,-9.0399684E-003, 7.8095529E-002, 9.0000000E-001
 4.8635830E+002,-4.8314651E-003,-4.8430272E-003, 1.4846674E-001,-1.9111906E-003, 7.8652932E-002, 9.0000000E-001
 4.8699076E+002,-4.7547305E-003,-4.7471478E-003, 1.4111626E-001, 9.1968982E-003, 7.1085235E-002, 9.0000000E-001
 4.8762322E+002,-4.7183662E-003,-4.6928306E-003, 1.3565544E-001, 2.0472255E-002, 6.3817899E-002, 9.0000000E-001
 4.8833473E+002,-4.7326221E-003,-4.6846137E-003, 1.3169721E-001, 3.1488300E-002, 5.7795751E-002, 9.0000000E-001
 4.8896718E+002,-4.7704683E-003,-4.6937918E-003, 1.3089568E-001, 4.0801370E-002, 4.8273963E-002, 9.0000000E-001
 4.8959964E+002,-4.7820109E-003,-4.6838230E-003, 1.3400413E-001, 4.4426302E-002, 3.3547626E-002, 9.0000000E-001
 4.9023209E+002,-4.7535311E-003,-4.6424188E-003, 1.3868462E-001, 3.9230125E-002, 1.8142679E-002, 9.0000000E-001
 4.9086455E+002,-4.7049526E-003,-4.5817828E-003, 1.4129521E-001, 2.6198010E-002, 1.0450727E-002, 9.0000000E-001
 4.9149701E+002,-4.6615967E-003,-4.5188880E-003, 1.4114831E-001, 1.1746902E-002, 1.4440203E-002, 9.0000000E-001
 4.9220852E+002,-4.6304357E-003,-4.4471722E-003, 1.4217285E-001, 1.6998132E-003, 2.6790613E-002, 9.0000000E-001
 4.9284097E+002,-4.6066043E-003,-4.3595374E-003, 1.4870451E-001,-1.9864776E-003, 3.6977453E-002, 9.0000000E-001
 4.9347343E+002,-4.5872192E-003,-4.2654506E-003, 1.5906837E-001,-1.9120049E-003, 3.6578221E-002, 9.0000000E-001
 4.9410588E+002,-4.5719882E-003,-4.1733736E-003, 1.6856871E-001,-4.1756362E-004, 2.5319516E-002, 9.0000000E-001
 4.9473834E+002,-4.5641664E-003,-4.0904634E-003, 1.7287958E-001, 1.7690280E-003, 8.8697876E-003, 9.0000000E-001
 4.9537080E+002,-4.5520526E-003,-3.9967666E-003, 1.7102961E-001, 4.2214930E-003,-4.0063640E-003, 9.0000000E-001
 4.9608231E+002,-4.5316203E-003,-3.8712283E-003, 1.6590469E-001, 5.8242844E-003,-6.8351407E-003, 9.0000000E-001
 4.9671476E+002,-4.5033720E-003,-3.7210380E-003, 1.6375088E-001, 4.9262875E-003, 1.3961830E-003, 9.0000000E-001
 4.9734722E+002,-4.4678000E-003,-3.5630284E-003, 1.6847961E-001, 2.6840137E-003, 1.3120292E-002, 9.0000000E-001
 4.9797967E+002,-4.4260415E-003,-3.3993681E-003, 1.7894305E-001, 1.5643108E-003, 2.0984834E-002, 9.0000000E-001
 4.9861213E+002,-4.3924532E-003,-3.2482156E-003, 1.9102949E-001, 2.3097545E-003, 2.2287228E-002, 9.0000000E-001
 4.9924459E+002,-4.3849498E-003,-3.1275032E-003, 2.0056113E-001, 3.0442561E-003, 1.9304305E-002, 9.0000000E-001
 4.9987704E+002,-4.4117598E-003,-3.0475561E-003, 2.0537454E-001, 1.4421439E-003, 1.5599173E-002, 9.0000000E-001
 5.0058855E+002,-4.4730225E-003,-3.0071756E-003, 2.0689262E-001,-2.5298634E-003, 1.2918037E-002, 9.0000000E-001
 5.0122101E+002,-4.5416901E-003,-2.9909588E-003, 2.0980026E-001,-6.0519506E-003, 9.9373660E-003, 9.0000000E-001
 5.0185346E+002,-4.5901334E-003,-2.9750661E-003, 2.1478614E-001,-6.9148605E-003, 4.2483124E-003, 9.0000000E-001
 5.0248592E+002,-4.6185413E-003,-2.9507452E-003, 2.1503052E-001,-4.4843863E-003,-3.7684298E-003, 9.0000000E-001
 5.0311838E+002,-4.6341289E-003,-2.9184878E-003, 2.0485574E-001, 7.1807428E-004,-1.0976432E-002, 9.0000000E-001
 5.0375083E+002,-4.6501253E-003,-2.8832824E-003, 1.8870302E-001, 6.0402042E-003,-1.5801388E-002, 9.0000000E-001
 5.0446234E+002,-4.6705692E-003,-2.8427672E-003, 1.7416043E-001, 8.9176803E-003,-1.8329990E-002, 9.0000000E-001
 5.0509480E+002,-4.6925676E-003,-2.7971653E-003, 1.6489749E-001, 8.9425206E-003,-1.6502834E-002, 9.0000000E-001
 5.0572725E+002,-4.7102159E-003,-2.7430728E-003, 1.5909090E-001, 8.1803183E-003,-8.5115195E-003, 9.0000000E-001
 5.0635971E+002,-4.7260110E-003,-2.6826702E-003, 1.5453383E-001, 8.6249866E-003, 3.5761513E-003, 9.0000000E-001
 5.0699217E+002,-4.7467684E-003,-2.6390901E-003, 1.5085608E-001, 1.2185219E-002, 1.2949999E-002, 9.0000000E-001
 5.0762462E+002,-4.7776886E-003,-2.6396932E-003, 1.4760909E-001, 1.9845893E-002, 1.4436754E-002, 9.0000000E-001
 5.0833613E+002,-4.8114867E-003,-2.6954412E-003, 1.4403062E-001, 2.9606845E-002, 9.9201077E-003, 9.0000000E-001
 5.0896859E+002,-4.8367052E-003,-2.7974629E-003, 1.4049521E-001, 3.5077450E-002, 6.3506226E-003, 9.0000000E-001
 5.0960104E+002,-4.8538303E-003,-2.9271719E-003, 1.3822296E-001, 3.2508618E-002, 7.9964543E-003, 9.0000000E-001
 5.1023350E+002,-4.8770573E-003,-3.0898318E-003, 1.3830023E-001, 2.2789206E-002, 1.4101097E-002, 9.0000000E-001
 5.1086596E+002,-4.9154514E-003,-3.2850155E-003, 1.4215207E-001, 8.1861356E-003, 2.1166452E-002, 9.0000000E-001
 5.1149841E+002,-4.9675550E-003,-3.5061782E-003, 1.5082500E-001,-7.2482442E-003, 2.4401901E-002, 9.0000000E-001
 5.1213087E+002,-5.0269053E-003,-3.7437082E-003, 1.6394864E-001,-1.6660278E-002, 2.0655116E-002, 9.0000000E-001
