s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 3.2318478E+002, 0.0000000E+000, 0.0000000E+000,-2.2233648E-008,-2.6941710E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6676620E-009,-2.4927819E-008, 0.0000000E+000, 0.0000000E+000
 3.2381723E+002, 0.0000000E+000, 0.0000000E+000,-2.2359557E-008,-2.6965062E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5718542E-009,-2.5056063E-008, 0.0000000E+000, 0.0000000E+000
 3.2444968E+002, 0.0000000E+000, 0.0000000E+000,-2.2417213E-008,-2.6990047E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5447040E-009,-2.5116217E-008, 0.0000000E+000, 0.0000000E+000
 3.2508215E+002, 0.0000000E+000, 0.0000000E+000,-2.2409916E-008,-2.7018075E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5775603E-009,-2.5111723E-008, 0.0000000E+000, 0.0000000E+000
 3.2579367E+002, 0.0000000E+000, 0.0000000E+000,-2.2347871E-008,-2.7050687E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6589289E-009,-2.5052940E-008, 0.0000000E+000, 0.0000000E+000
 3.2642612E+002, 0.0000000E+000, 0.0000000E+000,-2.2274887E-008,-2.7086345E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7925527E-009,-2.4983521E-008, 0.0000000E+000, 0.0000000E+000
 3.2705856E+002, 0.0000000E+000, 0.0000000E+000,-2.2230355E-008,-2.7121773E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8542157E-009,-2.4942532E-008, 0.0000000E+000, 0.0000000E+000
 3.2769101E+002, 0.0000000E+000, 0.0000000E+000,-2.2220286E-008,-2.7158515E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8865198E-009,-2.4936138E-008, 0.0000000E+000, 0.0000000E+000
 3.2832349E+002, 0.0000000E+000, 0.0000000E+000,-2.2241855E-008,-2.7195338E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9498394E-009,-2.4961389E-008, 0.0000000E+000, 0.0000000E+000
 3.2895593E+002, 0.0000000E+000, 0.0000000E+000,-2.2275955E-008,-2.7230948E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8923179E-009,-2.4999050E-008, 0.0000000E+000, 0.0000000E+000
 3.2966745E+002, 0.0000000E+000, 0.0000000E+000,-2.2310575E-008,-2.7267372E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9367501E-009,-2.5037312E-008, 0.0000000E+000, 0.0000000E+000
 3.3029990E+002, 0.0000000E+000, 0.0000000E+000,-2.2340821E-008,-2.7300120E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9269229E-009,-2.5070833E-008, 0.0000000E+000, 0.0000000E+000
 3.3093234E+002, 0.0000000E+000, 0.0000000E+000,-2.2364470E-008,-2.7330199E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9816833E-009,-2.5097490E-008, 0.0000000E+000, 0.0000000E+000
 3.3156482E+002, 0.0000000E+000, 0.0000000E+000,-2.2379430E-008,-2.7359429E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9202964E-009,-2.5115373E-008, 0.0000000E+000, 0.0000000E+000
 3.3219727E+002, 0.0000000E+000, 0.0000000E+000,-2.2387073E-008,-2.7387129E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0140794E-009,-2.5125786E-008, 0.0000000E+000, 0.0000000E+000
 3.3282971E+002, 0.0000000E+000, 0.0000000E+000,-2.2393658E-008,-2.7414557E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0055202E-009,-2.5135113E-008, 0.0000000E+000, 0.0000000E+000
 3.3354123E+002, 0.0000000E+000, 0.0000000E+000,-2.2412492E-008,-2.7443687E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0488275E-009,-2.5156861E-008, 0.0000000E+000, 0.0000000E+000
 3.3417371E+002, 0.0000000E+000, 0.0000000E+000,-2.2457521E-008,-2.7471260E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0131591E-009,-2.5204647E-008, 0.0000000E+000, 0.0000000E+000
 3.3480615E+002, 0.0000000E+000, 0.0000000E+000,-2.2528678E-008,-2.7496030E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0025751E-009,-2.5278281E-008, 0.0000000E+000, 0.0000000E+000
 3.3543860E+002, 0.0000000E+000, 0.0000000E+000,-2.2601953E-008,-2.7518322E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9627242E-009,-2.5353785E-008, 0.0000000E+000, 0.0000000E+000
 3.3607104E+002, 0.0000000E+000, 0.0000000E+000,-2.2657445E-008,-2.7539778E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9261866E-009,-2.5411423E-008, 0.0000000E+000, 0.0000000E+000
 3.3670352E+002, 0.0000000E+000, 0.0000000E+000,-2.2694146E-008,-2.7561909E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9520483E-009,-2.5450337E-008, 0.0000000E+000, 0.0000000E+000
 3.3733597E+002, 0.0000000E+000, 0.0000000E+000,-2.2717432E-008,-2.7586171E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9470784E-009,-2.5476049E-008, 0.0000000E+000, 0.0000000E+000
 3.3804749E+002, 0.0000000E+000, 0.0000000E+000,-2.2733610E-008,-2.7613799E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9290601E-009,-2.5494990E-008, 0.0000000E+000, 0.0000000E+000
 3.3867993E+002, 0.0000000E+000, 0.0000000E+000,-2.2751515E-008,-2.7643128E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0398491E-009,-2.5515828E-008, 0.0000000E+000, 0.0000000E+000
 3.3931238E+002, 0.0000000E+000, 0.0000000E+000,-2.2768341E-008,-2.7671785E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9800267E-009,-2.5535520E-008, 0.0000000E+000, 0.0000000E+000
 3.3994485E+002, 0.0000000E+000, 0.0000000E+000,-2.2776432E-008,-2.7701291E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0499729E-009,-2.5546561E-008, 0.0000000E+000, 0.0000000E+000
 3.4057730E+002, 0.0000000E+000, 0.0000000E+000,-2.2774742E-008,-2.7731920E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0607409E-009,-2.5547934E-008, 0.0000000E+000, 0.0000000E+000
 3.4120975E+002, 0.0000000E+000, 0.0000000E+000,-2.2765459E-008,-2.7764920E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0973706E-009,-2.5541951E-008, 0.0000000E+000, 0.0000000E+000
 3.4192126E+002, 0.0000000E+000, 0.0000000E+000,-2.2741497E-008,-2.7801218E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1861019E-009,-2.5521618E-008, 0.0000000E+000, 0.0000000E+000
 3.4255374E+002, 0.0000000E+000, 0.0000000E+000,-2.2712002E-008,-2.7840580E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2026579E-009,-2.5496060E-008, 0.0000000E+000, 0.0000000E+000
 3.4318619E+002, 0.0000000E+000, 0.0000000E+000,-2.2691481E-008,-2.7879330E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3084054E-009,-2.5479414E-008, 0.0000000E+000, 0.0000000E+000
 3.4381863E+002, 0.0000000E+000, 0.0000000E+000,-2.2686663E-008,-2.7918543E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3276406E-009,-2.5478518E-008, 0.0000000E+000, 0.0000000E+000
 3.4445108E+002, 0.0000000E+000, 0.0000000E+000,-2.2711655E-008,-2.7958665E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3089576E-009,-2.5507522E-008, 0.0000000E+000, 0.0000000E+000
 3.4508356E+002, 0.0000000E+000, 0.0000000E+000,-2.2766818E-008,-2.7999706E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3442068E-009,-2.5566788E-008, 0.0000000E+000, 0.0000000E+000
 3.4579507E+002, 0.0000000E+000, 0.0000000E+000,-2.2851774E-008,-2.8043708E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2692192E-009,-2.5656145E-008, 0.0000000E+000, 0.0000000E+000
 3.4642752E+002, 0.0000000E+000, 0.0000000E+000,-2.2952620E-008,-2.8088211E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2044066E-009,-2.5761441E-008, 0.0000000E+000, 0.0000000E+000
 3.4705997E+002, 0.0000000E+000, 0.0000000E+000,-2.3052325E-008,-2.8131096E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1559044E-009,-2.5865434E-008, 0.0000000E+000, 0.0000000E+000
 3.4769244E+002, 0.0000000E+000, 0.0000000E+000,-2.3146631E-008,-2.8172684E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0747301E-009,-2.5963899E-008, 0.0000000E+000, 0.0000000E+000
 3.4832489E+002, 0.0000000E+000, 0.0000000E+000,-2.3234762E-008,-2.8213489E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0219944E-009,-2.6056111E-008, 0.0000000E+000, 0.0000000E+000
 3.4895734E+002, 0.0000000E+000, 0.0000000E+000,-2.3316565E-008,-2.8253186E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9644729E-009,-2.6141883E-008, 0.0000000E+000, 0.0000000E+000
 3.4966885E+002, 0.0000000E+000, 0.0000000E+000,-2.3399572E-008,-2.8293010E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9417404E-009,-2.6228873E-008, 0.0000000E+000, 0.0000000E+000
 3.5030130E+002, 0.0000000E+000, 0.0000000E+000,-2.3469487E-008,-2.8331436E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8679288E-009,-2.6302631E-008, 0.0000000E+000, 0.0000000E+000
 3.5093378E+002, 0.0000000E+000, 0.0000000E+000,-2.3502696E-008,-2.8366807E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8901091E-009,-2.6339377E-008, 0.0000000E+000, 0.0000000E+000
 3.5156622E+002, 0.0000000E+000, 0.0000000E+000,-2.3498566E-008,-2.8402020E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9043744E-009,-2.6338768E-008, 0.0000000E+000, 0.0000000E+000
 3.5219867E+002, 0.0000000E+000, 0.0000000E+000,-2.3464955E-008,-2.8436867E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9941080E-009,-2.6308642E-008, 0.0000000E+000, 0.0000000E+000
 3.5283112E+002, 0.0000000E+000, 0.0000000E+000,-2.3412097E-008,-2.8470409E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0921246E-009,-2.6259138E-008, 0.0000000E+000, 0.0000000E+000
 3.5346359E+002, 0.0000000E+000, 0.0000000E+000,-2.3341911E-008,-2.8503635E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1885766E-009,-2.6192275E-008, 0.0000000E+000, 0.0000000E+000
 3.5417511E+002, 0.0000000E+000, 0.0000000E+000,-2.3271320E-008,-2.8536074E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2853355E-009,-2.6124927E-008, 0.0000000E+000, 0.0000000E+000
 3.5480756E+002, 0.0000000E+000, 0.0000000E+000,-2.3228355E-008,-2.8564854E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3428263E-009,-2.6084840E-008, 0.0000000E+000, 0.0000000E+000
 3.5544000E+002, 0.0000000E+000, 0.0000000E+000,-2.3226593E-008,-2.8588762E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4425916E-009,-2.6085469E-008, 0.0000000E+000, 0.0000000E+000
 3.5607248E+002, 0.0000000E+000, 0.0000000E+000,-2.3263332E-008,-2.8611372E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3878311E-009,-2.6124469E-008, 0.0000000E+000, 0.0000000E+000
 3.5670493E+002, 0.0000000E+000, 0.0000000E+000,-2.3327090E-008,-2.8633004E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3921567E-009,-2.6190391E-008, 0.0000000E+000, 0.0000000E+000
 3.5733737E+002, 0.0000000E+000, 0.0000000E+000,-2.3398398E-008,-2.8654610E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3442068E-009,-2.6263859E-008, 0.0000000E+000, 0.0000000E+000
 3.5804889E+002, 0.0000000E+000, 0.0000000E+000,-2.3468056E-008,-2.8677195E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3134775E-009,-2.6335775E-008, 0.0000000E+000, 0.0000000E+000
 3.5868134E+002, 0.0000000E+000, 0.0000000E+000,-2.3532312E-008,-2.8700618E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2858570E-009,-2.6402374E-008, 0.0000000E+000, 0.0000000E+000
 3.5931381E+002, 0.0000000E+000, 0.0000000E+000,-2.3592184E-008,-2.8725089E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2509760E-009,-2.6464693E-008, 0.0000000E+000, 0.0000000E+000
 3.5994626E+002, 0.0000000E+000, 0.0000000E+000,-2.3640389E-008,-2.8750609E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2105729E-009,-2.6515450E-008, 0.0000000E+000, 0.0000000E+000
 3.6057870E+002, 0.0000000E+000, 0.0000000E+000,-2.3670786E-008,-2.8778228E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2668059E-009,-2.6548608E-008, 0.0000000E+000, 0.0000000E+000
 3.6121115E+002, 0.0000000E+000, 0.0000000E+000,-2.3696982E-008,-2.8808414E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2865012E-009,-2.6577823E-008, 0.0000000E+000, 0.0000000E+000
 3.6192267E+002, 0.0000000E+000, 0.0000000E+000,-2.3734208E-008,-2.8843874E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2132623E-009,-2.6618596E-008, 0.0000000E+000, 0.0000000E+000
 3.6255515E+002, 0.0000000E+000, 0.0000000E+000,-2.3775386E-008,-2.8881541E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2591670E-009,-2.6663540E-008, 0.0000000E+000, 0.0000000E+000
 3.6318759E+002, 0.0000000E+000, 0.0000000E+000,-2.3817229E-008,-2.8918653E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2383673E-009,-2.6709094E-008, 0.0000000E+000, 0.0000000E+000
 3.6382004E+002, 0.0000000E+000, 0.0000000E+000,-2.3860955E-008,-2.8957870E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1937306E-009,-2.6756742E-008, 0.0000000E+000, 0.0000000E+000
 3.6445251E+002, 0.0000000E+000, 0.0000000E+000,-2.3899417E-008,-2.8997378E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2119534E-009,-2.6799155E-008, 0.0000000E+000, 0.0000000E+000
 3.6508496E+002, 0.0000000E+000, 0.0000000E+000,-2.3928857E-008,-2.9037457E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1967677E-009,-2.6832602E-008, 0.0000000E+000, 0.0000000E+000
 3.6571741E+002, 0.0000000E+000, 0.0000000E+000,-2.3962183E-008,-2.9078570E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2276913E-009,-2.6870040E-008, 0.0000000E+000, 0.0000000E+000
 3.6642892E+002, 0.0000000E+000, 0.0000000E+000,-2.4026277E-008,-2.9121932E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2106444E-009,-2.6938470E-008, 0.0000000E+000, 0.0000000E+000
 3.6706137E+002, 0.0000000E+000, 0.0000000E+000,-2.4120256E-008,-2.9165080E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1067581E-009,-2.7036764E-008, 0.0000000E+000, 0.0000000E+000
 3.6769385E+002, 0.0000000E+000, 0.0000000E+000,-2.4234721E-008,-2.9203935E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0549427E-009,-2.7155115E-008, 0.0000000E+000, 0.0000000E+000
 3.6832629E+002, 0.0000000E+000, 0.0000000E+000,-2.4370110E-008,-2.9240758E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9242539E-009,-2.7294186E-008, 0.0000000E+000, 0.0000000E+000
 3.6895874E+002, 0.0000000E+000, 0.0000000E+000,-2.4504784E-008,-2.9275856E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8549520E-009,-2.7432370E-008, 0.0000000E+000, 0.0000000E+000
 3.6959119E+002, 0.0000000E+000, 0.0000000E+000,-2.4618640E-008,-2.9309083E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7505850E-009,-2.7549548E-008, 0.0000000E+000, 0.0000000E+000
 3.7030270E+002, 0.0000000E+000, 0.0000000E+000,-2.4706806E-008,-2.9343263E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7413918E-009,-2.7641132E-008, 0.0000000E+000, 0.0000000E+000
 3.7093518E+002, 0.0000000E+000, 0.0000000E+000,-2.4760411E-008,-2.9377562E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6627842E-009,-2.7698167E-008, 0.0000000E+000, 0.0000000E+000
 3.7156763E+002, 0.0000000E+000, 0.0000000E+000,-2.4787530E-008,-2.9411198E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7076969E-009,-2.7728649E-008, 0.0000000E+000, 0.0000000E+000
 3.7220007E+002, 0.0000000E+000, 0.0000000E+000,-2.4798272E-008,-2.9447506E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6981254E-009,-2.7743022E-008, 0.0000000E+000, 0.0000000E+000
 3.7283255E+002, 0.0000000E+000, 0.0000000E+000,-2.4809841E-008,-2.9487419E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7347551E-009,-2.7758583E-008, 0.0000000E+000, 0.0000000E+000
 3.7346500E+002, 0.0000000E+000, 0.0000000E+000,-2.4831316E-008,-2.9527599E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7423019E-009,-2.7784076E-008, 0.0000000E+000, 0.0000000E+000
 3.7417651E+002, 0.0000000E+000, 0.0000000E+000,-2.4854980E-008,-2.9567862E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7175037E-009,-2.7811766E-008, 0.0000000E+000, 0.0000000E+000
 3.7480896E+002, 0.0000000E+000, 0.0000000E+000,-2.4882303E-008,-2.9608811E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7917243E-009,-2.7843185E-008, 0.0000000E+000, 0.0000000E+000
 3.7544141E+002, 0.0000000E+000, 0.0000000E+000,-2.4929618E-008,-2.9646393E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7465355E-009,-2.7894257E-008, 0.0000000E+000, 0.0000000E+000
 3.7607388E+002, 0.0000000E+000, 0.0000000E+000,-2.5005517E-008,-2.9684328E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7072368E-009,-2.7973950E-008, 0.0000000E+000, 0.0000000E+000
 3.7670633E+002, 0.0000000E+000, 0.0000000E+000,-2.5098622E-008,-2.9720475E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6438251E-009,-2.8070670E-008, 0.0000000E+000, 0.0000000E+000
 3.7733878E+002, 0.0000000E+000, 0.0000000E+000,-2.5220592E-008,-2.9752972E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5678967E-009,-2.8195889E-008, 0.0000000E+000, 0.0000000E+000
 3.7797125E+002, 0.0000000E+000, 0.0000000E+000,-2.5373733E-008,-2.9781682E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4136471E-009,-2.8351901E-008, 0.0000000E+000, 0.0000000E+000
 3.7868274E+002, 0.0000000E+000, 0.0000000E+000,-2.5556624E-008,-2.9808152E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2867010E-009,-2.8537439E-008, 0.0000000E+000, 0.0000000E+000
 3.7931522E+002, 0.0000000E+000, 0.0000000E+000,-2.5754257E-008,-2.9831894E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1026628E-009,-2.8737446E-008, 0.0000000E+000, 0.0000000E+000
 3.7994766E+002, 0.0000000E+000, 0.0000000E+000,-2.5954027E-008,-2.9851351E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9894605E-009,-2.8939162E-008, 0.0000000E+000, 0.0000000E+000
 3.8058011E+002, 0.0000000E+000, 0.0000000E+000,-2.6149478E-008,-2.9868518E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7939795E-009,-2.9136330E-008, 0.0000000E+000, 0.0000000E+000
 3.8121259E+002, 0.0000000E+000, 0.0000000E+000,-2.6308865E-008,-2.9884598E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6909010E-009,-2.9297325E-008, 0.0000000E+000, 0.0000000E+000
 3.8184503E+002, 0.0000000E+000, 0.0000000E+000,-2.6414966E-008,-2.9900332E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5445663E-009,-2.9404999E-008, 0.0000000E+000, 0.0000000E+000
 3.8255655E+002, 0.0000000E+000, 0.0000000E+000,-2.6472091E-008,-2.9919179E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5779134E-009,-2.9464009E-008, 0.0000000E+000, 0.0000000E+000
 3.8318900E+002, 0.0000000E+000, 0.0000000E+000,-2.6492155E-008,-2.9940251E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5779748E-009,-2.9486180E-008, 0.0000000E+000, 0.0000000E+000
 3.8382144E+002, 0.0000000E+000, 0.0000000E+000,-2.6511515E-008,-2.9960995E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5947250E-009,-2.9507614E-008, 0.0000000E+000, 0.0000000E+000
 3.8445392E+002, 0.0000000E+000, 0.0000000E+000,-2.6567384E-008,-2.9984053E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6266610E-009,-2.9565790E-008, 0.0000000E+000, 0.0000000E+000
 3.8508636E+002, 0.0000000E+000, 0.0000000E+000,-2.6665203E-008,-3.0006679E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4762768E-009,-2.9665871E-008, 0.0000000E+000, 0.0000000E+000
 3.8571881E+002, 0.0000000E+000, 0.0000000E+000,-2.6800028E-008,-3.0029660E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3996121E-009,-2.9802994E-008, 0.0000000E+000, 0.0000000E+000
 3.8643033E+002, 0.0000000E+000, 0.0000000E+000,-2.6968698E-008,-3.0055163E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3101547E-009,-2.9974214E-008, 0.0000000E+000, 0.0000000E+000
 3.8706277E+002, 0.0000000E+000, 0.0000000E+000,-2.7128278E-008,-3.0082250E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1493706E-009,-3.0136503E-008, 0.0000000E+000, 0.0000000E+000
 3.8769525E+002, 0.0000000E+000, 0.0000000E+000,-2.7245709E-008,-3.0110790E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0657113E-009,-3.0256788E-008, 0.0000000E+000, 0.0000000E+000
 3.8832770E+002, 0.0000000E+000, 0.0000000E+000,-2.7322561E-008,-3.0141647E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0414143E-009,-3.0336725E-008, 0.0000000E+000, 0.0000000E+000
 3.8896014E+002, 0.0000000E+000, 0.0000000E+000,-2.7353294E-008,-3.0175509E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0060731E-009,-3.0370845E-008, 0.0000000E+000, 0.0000000E+000
 3.8959262E+002, 0.0000000E+000, 0.0000000E+000,-2.7319913E-008,-3.0212596E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1116365E-009,-3.0341173E-008, 0.0000000E+000, 0.0000000E+000
 3.9022507E+002, 0.0000000E+000, 0.0000000E+000,-2.7224301E-008,-3.0252583E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1800181E-009,-3.0249559E-008, 0.0000000E+000, 0.0000000E+000
 3.9093658E+002, 0.0000000E+000, 0.0000000E+000,-2.7089432E-008,-3.0298697E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3823915E-009,-3.0119302E-008, 0.0000000E+000, 0.0000000E+000
 3.9156903E+002, 0.0000000E+000, 0.0000000E+000,-2.6945989E-008,-3.0346722E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5634333E-009,-2.9980661E-008, 0.0000000E+000, 0.0000000E+000
 3.9220148E+002, 0.0000000E+000, 0.0000000E+000,-2.6822420E-008,-3.0392613E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7244015E-009,-2.9861682E-008, 0.0000000E+000, 0.0000000E+000
 3.9283395E+002, 0.0000000E+000, 0.0000000E+000,-2.6730665E-008,-3.0440317E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8450586E-009,-2.9774697E-008, 0.0000000E+000, 0.0000000E+000
 3.9346640E+002, 0.0000000E+000, 0.0000000E+000,-2.6681501E-008,-3.0488164E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9451000E-009,-2.9730318E-008, 0.0000000E+000, 0.0000000E+000
 3.9409885E+002, 0.0000000E+000, 0.0000000E+000,-2.6667281E-008,-3.0534544E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9514503E-009,-2.9720735E-008, 0.0000000E+000, 0.0000000E+000
 3.9481036E+002, 0.0000000E+000, 0.0000000E+000,-2.6675678E-008,-3.0583486E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0061801E-009,-2.9734026E-008, 0.0000000E+000, 0.0000000E+000
 3.9544281E+002, 0.0000000E+000, 0.0000000E+000,-2.6676996E-008,-3.0629506E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0179912E-009,-2.9739946E-008, 0.0000000E+000, 0.0000000E+000
 3.9607529E+002, 0.0000000E+000, 0.0000000E+000,-2.6647137E-008,-3.0669818E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1012823E-009,-2.9714119E-008, 0.0000000E+000, 0.0000000E+000
 3.9670773E+002, 0.0000000E+000, 0.0000000E+000,-2.6584075E-008,-3.0706963E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2021520E-009,-2.9654772E-008, 0.0000000E+000, 0.0000000E+000
 3.9734018E+002, 0.0000000E+000, 0.0000000E+000,-2.6487117E-008,-3.0744012E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3119491E-009,-2.9561518E-008, 0.0000000E+000, 0.0000000E+000
